Signature,Block Time,Human Time,Action,From,Token1,Amount1,TokenDecimals1,Token2,Amount2,TokenDecimals2,Value,Platforms,Sources,Token1Multiplier,Token2Multiplier
2tvtaQh44RFc1L8MLnsaZq756i2fRn2ig8GdLtwguWoW2h9NA5PP4xEo1Kpd1wigdLNufnLJB9nMmbLShHgD5ieT,1777549634,2026-04-30T11:47:14.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,999803238,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,999613626,6,999.81,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
azPXvRGFUhkXzAQ1E7HkdtXdhaJN9X5PaB8vFVV64VkBzY9jgYRLrPt9JZxMo9bfRfX9UKtLu1DJMtUUYxzqbev,1777549288,2026-04-30T11:41:28.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,307961864,6,F1ppSHedBsGGwEKH78JVgoqr4xkQHswtsGGLpgM7bCP2,1287046265229,6,308,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
DRTkY9v8WiRzC8sAT1LcqqvRVBJay2LEybWxErWutQ6AKbnoeFquZQ5kzQknkB5sjZQD2SbDm46474bmAcVkysw,1777547490,2026-04-30T11:11:30.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,1330377579,9,E8syR4zsgQG2zo9YyiyfX4ujubByR4z6qj9stjASpump,196660112999,6,110.74,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
DRTkY9v8WiRzC8sAT1LcqqvRVBJay2LEybWxErWutQ6AKbnoeFquZQ5kzQknkB5sjZQD2SbDm46474bmAcVkysw,1777547490,2026-04-30T11:11:30.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,110756636,6,So11111111111111111111111111111111111111112,1330706962,9,110.76,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp,1.0,1.0
DRTkY9v8WiRzC8sAT1LcqqvRVBJay2LEybWxErWutQ6AKbnoeFquZQ5kzQknkB5sjZQD2SbDm46474bmAcVkysw,1777547490,2026-04-30T11:11:30.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,110779152,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,110756636,6,110.77,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
26c4Y17CBHHgqaFyLM94ijDpFUWHtfS8bnaA9iDXQEP62bzzbYGhMioXcbaW7nyfyCwYcX4UztgC7BSLesiN9kfs,1777546201,2026-04-30T10:50:01.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,199996277,6,83Ur4XYc5QyRNBshoW2Yu9cCLyNDV9s5krBu11JWDxxq,11737959940404,6,200,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,1.0,1.0
3LjToWaepvqWxMfpDy4JEgHAYExwPPRsSCtayc8Jx5i78ckutpdUfN2BDC6hrRujXqtS3azmR3sAqYgSNxq91ecY,1777546153,2026-04-30T10:49:13.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,4069131895,9,2giC2MXhhENo4jkbRjfAgNAZboTJtXZTsSFbMZKwpump,254462785118,6,339.56,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
3LjToWaepvqWxMfpDy4JEgHAYExwPPRsSCtayc8Jx5i78ckutpdUfN2BDC6hrRujXqtS3azmR3sAqYgSNxq91ecY,1777546153,2026-04-30T10:49:13.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,337929268,6,So11111111111111111111111111111111111111112,4070140354,9,339.64,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||goonuddtQRrWqqn5nFyczVKaie28f3kDkHWkHtURSLE,1.0,1.0
3LjToWaepvqWxMfpDy4JEgHAYExwPPRsSCtayc8Jx5i78ckutpdUfN2BDC6hrRujXqtS3azmR3sAqYgSNxq91ecY,1777546153,2026-04-30T10:49:13.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,337997597,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,337929268,6,337.97,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
57NZB4wKYg9yFYHPHrq6ifctYq8ptNiQAXV55fVqxZdRFjn1xp4kU3M9QFmZccd4aE4yC7sDxxoexTXzav97piX7,1777546059,2026-04-30T10:47:39.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,105997463,6,29CWsqH84TykHDDwA6DtETUtXQPuKbVgKCmxtkBsbrrr,99395959561889,9,105.98,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA|REALQqNEomY6cQGZJUGwywTBD2UmDT32rZcNnfxQ5N2,1.0,1.0
3VZMPaV7K8DXny5ygWJGTEeqSGKexWNH3FKSYBAJZ8Smaiu45TUcqrihaFjzBWAjCwKoDrDn8oN6zp1QLp1MA1vW,1777544892,2026-04-30T10:28:12.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,217386725,6,CQvadZTR8vikRqqwyhvYV8YpdfCRjUCGyQwCuY4rxBQt,73800181797,6,217.39,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms|ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,1.0,1.0
2NDYAXdYLQpWukFLNnZpCQjqj6AYBrpongwsPHxHcCaqCJdpjnq8QmLiL7Xu8YdKdCfYi2rAmiHbmJCqJ2aU5sru,1777542234,2026-04-30T09:43:54.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,499998284,6,E8syR4zsgQG2zo9YyiyfX4ujubByR4z6qj9stjASpump,819101639271,6,499.91,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms|SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
4xWFGjEyUdMd4D3FQTM5rbXfZLZYabhpKrX8v7ZhBpR8cioVUnbTP9edja8mcbd2YN7TeJYEsxUpv94NHtXiFKFM,1777542097,2026-04-30T09:41:37.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,439056631,6,So11111111111111111111111111111111111111112,5265974440,9,438.8,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
4U3ebpzmJhnZea3oZAwKBi9qTvBaRq2FqyzSqTzikBa1QuuoDJX8aUCGbmVRPcpmfpmJ8SQtAih883H8V8PZZJrJ,1777541972,2026-04-30T09:39:32.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,5995505902,9,E8syR4zsgQG2zo9YyiyfX4ujubByR4z6qj9stjASpump,826681938763,6,500.69,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
4U3ebpzmJhnZea3oZAwKBi9qTvBaRq2FqyzSqTzikBa1QuuoDJX8aUCGbmVRPcpmfpmJ8SQtAih883H8V8PZZJrJ,1777541972,2026-04-30T09:39:32.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,499902637,6,So11111111111111111111111111111111111111112,5996990306,9,500.82,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
4U3ebpzmJhnZea3oZAwKBi9qTvBaRq2FqyzSqTzikBa1QuuoDJX8aUCGbmVRPcpmfpmJ8SQtAih883H8V8PZZJrJ,1777541972,2026-04-30T09:39:32.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,499996592,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,499902637,6,499.96,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA,1.0,1.0
5cdnh8ZB9tVoHxJJADsU9tqrBMpzcsNBLpFEsEUrL5fv7A1TYA25pPvr5r2JzYbjamN6mt6DmDjPc9hqzpLUgyAo,1777541918,2026-04-30T09:38:38.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,5995757426,9,E8syR4zsgQG2zo9YyiyfX4ujubByR4z6qj9stjASpump,811736214277,6,499.71,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
5cdnh8ZB9tVoHxJJADsU9tqrBMpzcsNBLpFEsEUrL5fv7A1TYA25pPvr5r2JzYbjamN6mt6DmDjPc9hqzpLUgyAo,1777541918,2026-04-30T09:38:38.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,499902705,6,So11111111111111111111111111111111111111112,5997241892,9,499.83,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
5cdnh8ZB9tVoHxJJADsU9tqrBMpzcsNBLpFEsEUrL5fv7A1TYA25pPvr5r2JzYbjamN6mt6DmDjPc9hqzpLUgyAo,1777541918,2026-04-30T09:38:38.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,499995254,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,499902705,6,499.98,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
3uGpuJuCH8gnYhTiLCBt9aznDGgWTw3KDRfqziVNvnUAS661zzXYj61NUhYi8efhvhre5ZcWhVVpdRUoneRypNRB,1777541712,2026-04-30T09:35:12.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,2399281772,9,57dYAUq7Y4hiCSdAB7iBDg4gcYFq7HeUaEs3XnNkbrrr,1072440048126791,9,200.04,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,1.0,1.0
3uGpuJuCH8gnYhTiLCBt9aznDGgWTw3KDRfqziVNvnUAS661zzXYj61NUhYi8efhvhre5ZcWhVVpdRUoneRypNRB,1777541712,2026-04-30T09:35:12.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,199959645,6,So11111111111111111111111111111111111111112,2399281772,9,200.04,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp,1.0,1.0
3uGpuJuCH8gnYhTiLCBt9aznDGgWTw3KDRfqziVNvnUAS661zzXYj61NUhYi8efhvhre5ZcWhVVpdRUoneRypNRB,1777541712,2026-04-30T09:35:12.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,199997169,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,199959645,6,199.98,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA,1.0,1.0
65pdbAK4XrC7oCfTNRL5wVbeB7aTjeLpoUHEWC9BKHnxq1HDZGeX5vjRFt2VUKNosjGY4jo5orzHKh1xe1XXAuAj,1777541633,2026-04-30T09:33:53.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,1295561206,9,E8syR4zsgQG2zo9YyiyfX4ujubByR4z6qj9stjASpump,194091791927,6,107.96,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
65pdbAK4XrC7oCfTNRL5wVbeB7aTjeLpoUHEWC9BKHnxq1HDZGeX5vjRFt2VUKNosjGY4jo5orzHKh1xe1XXAuAj,1777541633,2026-04-30T09:33:53.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,107977884,6,So11111111111111111111111111111111111111112,1295881969,9,107.99,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
65pdbAK4XrC7oCfTNRL5wVbeB7aTjeLpoUHEWC9BKHnxq1HDZGeX5vjRFt2VUKNosjGY4jo5orzHKh1xe1XXAuAj,1777541633,2026-04-30T09:33:53.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,107997324,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,107977884,6,108,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
58ZSUEADQJttLdghQ5X3TWh4woW4gzGGQWTgqAuSGh39h3ZRRgomwRU2784SW7jGc9ysCxTxizuyLECoxRvzKNYN,1777541512,2026-04-30T09:31:52.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,2395279068,9,E8syR4zsgQG2zo9YyiyfX4ujubByR4z6qj9stjASpump,385607737124,6,199.9,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
58ZSUEADQJttLdghQ5X3TWh4woW4gzGGQWTgqAuSGh39h3ZRRgomwRU2784SW7jGc9ysCxTxizuyLECoxRvzKNYN,1777541512,2026-04-30T09:31:52.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,199955988,6,So11111111111111111111111111111111111111112,2395872106,9,199.95,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
58ZSUEADQJttLdghQ5X3TWh4woW4gzGGQWTgqAuSGh39h3ZRRgomwRU2784SW7jGc9ysCxTxizuyLECoxRvzKNYN,1777541512,2026-04-30T09:31:52.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,199996558,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,199955988,6,199.99,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
YxYbCYqsY9pQrLwmsiwuyZ3Ry7RrbMFf3P7gDSBSadUH1pg8y7A3Qot1poo8Ev6gzkKcy8NSWZvnDsBHonvL2gm,1777541101,2026-04-30T09:25:01.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,119997842,6,J3VCREwYbNokKqaH7TD3dx5UgKVvSYgEiRc7nuKzpump,2562748327374,6,120,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA|9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
4GYS8UhcaxCz5UCQADuw18859wK6VYLfwYdXQhGdbAQA5Nr1SW8fQxAhcHgPDuENkz34rv5UVhCLdiwUDsJNdNTb,1777541091,2026-04-30T09:24:51.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,696067617,6,J3VCREwYbNokKqaH7TD3dx5UgKVvSYgEiRc7nuKzpump,13899894758566,6,696.07,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms|BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
5oaKdpFvJokZ9HZpcMWBvLfgomCFddf2xiWNeAcCJmM2pN26N6G4JMT7GM5XvfpgaCX6swFNuVg74xgktdvm1BAr,1777540747,2026-04-30T09:19:07.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,1099997701,6,E8syR4zsgQG2zo9YyiyfX4ujubByR4z6qj9stjASpump,1844484002728,6,1100,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
